"Year","Country","Disease","Parasite","Host","Cases","Deaths","Destroyed","Slaughtered","HostOrder","SR","EvoIso","Taxonomic_Range","ParaType","ParaFamily","Vector","EnviroRestingStage","AvianReservoir","Reproduction","WOK_citations","WOK_citations_noHuman","latitude","gdp","gdp_pcap"
2011,"Kenya","Contagious bov. pleuropneumonia","Mycoplasma_mycoides","Bos_taurus",4,0,0,0,"ungulate",8,50.7428571428571,4,"bacteria","Mycoplasmataceae",0,0,0,0,2025,1862,-1.27975,33055910515.1447,855.11060525688
2011,"Kyrgyz Republic","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",5839,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Sus_scrofa",1,0,0,0,"ungulate",21,122.42,4,"virus","Picornaviridae",0,0,0,1,18031,14934,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Bos_taurus",25,25,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Canis_lupus",38,38,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Equus_caballus",5,5,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Felis_silvestris",1,1,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Rabies","Lyssavirus_rabies virus","Ovis_aries",4,4,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.8851,4274161005.73096,797.567211845134
2011,"Kyrgyz Republic","Dourine","Trypanosoma_equiperdum","Equus_caballus",131,0,0,0,"ungulate",1,0,2,"protozoa","Trypanosomatidae",0,0,0,1,1193,1001,42.8851,4274161005.73096,797.567211845134
2011,"Lesotho","Anthrax","Bacillus_anthracis","Ovis_aries",1,1,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",830,233,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Heartwater","Ehrlichia_ruminantium","Bos_taurus",1,1,0,0,"ungulate",10,99.8666666666667,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Rabies","Lyssavirus_rabies virus","Bos_taurus",2,2,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Rabies","Lyssavirus_rabies virus","Canis_lupus",20,20,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",37,6,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",154,9,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-29.5208,2034511864.05276,1027.18886952185
2011,"Lesotho","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",1,1,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,-29.5208,2034511864.05276,1027.18886952185
2011,"Lithuania","Rabies","Lyssavirus_rabies virus","Bos_taurus",1,1,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2011,"Lithuania","Rabies","Lyssavirus_rabies virus","Canis_lupus",1,1,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,54.6896,37432311110.8182,11794.6091352223
2011,"Lithuania","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",46,0,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,54.6896,37432311110.8182,11794.6091352223
2011,"Lithuania","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",44,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,54.6896,37432311110.8182,11794.6091352223
2011,"Madagascar","Heartwater","Ehrlichia_ruminantium","Bos_taurus",31,3,0,0,"ungulate",10,99.8666666666667,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-20.4667,7783443751.07759,386.80049663873
2011,"Madagascar","Rabies","Lyssavirus_rabies virus","Canis_lupus",22,22,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-20.4667,7783443751.07759,386.80049663873
2011,"Madagascar","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",40,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-20.4667,7783443751.07759,386.80049663873
2011,"Madagascar","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",35,0,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-20.4667,7783443751.07759,386.80049663873
2011,"Madagascar","African swine fever","Asfivirus_african swine fever virus","Sus_scrofa",156,156,0,0,"ungulate",4,43.2666666666667,3,"virus","Asfarviridae",1,0,0,0,2630,2277,-20.4667,7783443751.07759,386.80049663873
2011,"Madagascar","Classical swine fever","Pestivirus_classical swine fever virus","Sus_scrofa",11,11,0,0,"ungulate",4,94.0666666666667,3,"virus","Flaviviridae",0,0,0,1,5511,4886,-20.4667,7783443751.07759,386.80049663873
2011,"Malawi","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",46,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,-13.9899,5506123096.74969,390.057431978258
2011,"Malawi","Rabies","Lyssavirus_rabies virus","Bos_taurus",4,4,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-13.9899,5506123096.74969,390.057431978258
2011,"Malawi","Rabies","Lyssavirus_rabies virus","Canis_lupus",15,15,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-13.9899,5506123096.74969,390.057431978258
2011,"Malawi","Rabies","Lyssavirus_rabies virus","Capra_hircus",2,2,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-13.9899,5506123096.74969,390.057431978258
2011,"Malaysia","Brucella abortus","Brucella_abortus","Bos_taurus",23,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Brucella abortus","Brucella_abortus","Bubalus_bubalis",2,0,0,0,"ungulate",14,87.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",205,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","O. w. screwworm (C. bezziana)","Chrysomya_bezziana","Bos_taurus",4,0,0,0,"ungulate",7,124.966666666667,5,"arthropod","Calliphoridae",0,0,0,0,312,230,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","O. w. screwworm (C. bezziana)","Chrysomya_bezziana","Canis_lupus",3,0,0,0,"carnivore",7,163.7,5,"arthropod","Calliphoridae",0,0,0,0,312,230,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","O. w. screwworm (C. bezziana)","Chrysomya_bezziana","Capra_hircus",4,0,0,0,"ungulate",7,120.7,5,"arthropod","Calliphoridae",0,0,0,0,312,230,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","O. w. screwworm (C. bezziana)","Chrysomya_bezziana","Felis_silvestris",1,0,0,0,"carnivore",7,163.7,5,"arthropod","Calliphoridae",0,0,0,0,312,230,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","O. w. screwworm (C. bezziana)","Chrysomya_bezziana","Ovis_aries",2,0,0,0,"ungulate",7,120.7,5,"arthropod","Calliphoridae",0,0,0,0,312,230,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",9,0,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Q fever","Coxiella_burnetii","Capra_hircus",4,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",32,0,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,3.12433,212258949499.038,7756.41735935535
2011,"Malaysia","Haemorrhagic septicaemia","Pasteurella_multocida","Bubalus_bubalis",15,14,0,0,"ungulate",28,119.925925925926,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,3.12433,212258949499.038,7756.41735935535
2011,"Mali","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",101,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,13.5667,9268461059.6823,643.932326812161
2011,"Mauritania","Rabies","Lyssavirus_rabies virus","Bos_taurus",1,1,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,18.2367,3682768616.98907,1067.9928401515
2011,"Mexico","Brucella abortus","Brucella_abortus","Bos_taurus",7429,68,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Brucella melitensis","Brucella_melitensis","Capra_hircus",592,0,0,0,"ungulate",8,62.9142857142857,4,"bacteria","Brucellaceae",0,0,0,1,5604,3652,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",473,0,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Paratuberculosis","Mycobacterium_avium paratuberculosis","Ovis_aries",2,0,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Rabies","Lyssavirus_rabies virus","Bos_taurus",297,297,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Rabies","Lyssavirus_rabies virus","Canis_lupus",5,5,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Rabies","Lyssavirus_rabies virus","Equus_caballus",7,7,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Rabies","Lyssavirus_rabies virus","Ovis_aries",10,10,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Vesicular stomatitis new jersey","Vesiculovirus_vesicular stomatitis new jersey virus","Bos_taurus",885,0,0,0,"ungulate",11,96.32,5,"virus","Rhabdoviridae",1,0,0,0,95,78,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Vesicular stomatitis new jersey","Vesiculovirus_vesicular stomatitis new jersey virus","Equus_caballus",1,0,0,0,"ungulate",11,170.64,5,"virus","Rhabdoviridae",1,0,0,0,95,78,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Vesicular stomatitis new jersey","Vesiculovirus_vesicular stomatitis new jersey virus","Sus_scrofa",14,0,0,0,"ungulate",11,143.06,5,"virus","Rhabdoviridae",1,0,0,0,95,78,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",262,89,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine anaplasmosis","Anaplasma_marginale","Canis_lupus",3,0,0,0,"carnivore",19,170.8,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine anaplasmosis","Anaplasma_marginale","Capra_hircus",1,0,0,0,"ungulate",19,72.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine anaplasmosis","Anaplasma_marginale","Equus_caballus",27,0,0,0,"ungulate",19,170.611111111111,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine anaplasmosis","Anaplasma_marginale","Ovis_aries",11,0,0,0,"ungulate",19,72.0777777777778,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",520,1,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Enzootic bovine leukosis","Deltaretrovirus_bovine leukemia virus","Bos_taurus",311,36,0,0,"ungulate",1,0,3,"virus","Retroviridae",1,0,0,1,2379,2029,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",863,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Caprine arthritis/encephalitis","Lentivirus_caprine arthritis encephalitis virus","Capra_hircus",357,0,0,0,"ungulate",2,27.4,3,"virus","Retroviridae",0,0,0,1,1085,893,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Caprine arthritis/encephalitis","Lentivirus_caprine arthritis encephalitis virus","Ovis_aries",9,0,0,0,"ungulate",2,27.4,3,"virus","Retroviridae",0,0,0,1,1085,893,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Ovine epididymitis (B. ovis)","Brucella_ovis","Ovis_aries",212,0,0,0,"ungulate",4,44.6,1,"bacteria","Brucellaceae",0,0,0,1,979,835,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Porcine reproductive respiratory syndrome","Arterivirus_porcine reproductive and respiratory syndrome virus","Sus_scrofa",7488,304,0,0,"ungulate",1,0,1,"virus","Arteriviridae",0,0,0,1,139,118,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Transmissible gastroenteritis","Alphacoronavirus_alphacoronavirus 1","Sus_scrofa",20,0,0,0,"ungulate",23,170.8,1,"virus","Coronavirinae",0,0,0,0,2827,2328,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Equine infectious anaemia","Lentivirus_equine infectious anemia virus","Equus_caballus",49,0,0,0,"ungulate",3,97.6,2,"virus","Retroviridae",1,0,0,0,1316,985,19.427,1013376926290.59,8802.10456991261
2011,"Mexico","Venezuelan equ.encephalomyelitis","Alphavirus_venezuelan equine encephalitis virus","Equus_caballus",3,2,0,0,"ungulate",4,170.6,5,"virus","Togaviridae",1,0,1,0,1436,854,19.427,1013376926290.59,8802.10456991261
2011,"Moldova","Anthrax","Bacillus_anthracis","Sus_scrofa",2,2,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,47.0167,5016971963.99766,1405.12775851339
2011,"Moldova","Rabies","Lyssavirus_rabies virus","Bos_taurus",19,19,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2011,"Moldova","Rabies","Lyssavirus_rabies virus","Canis_lupus",13,13,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2011,"Moldova","Rabies","Lyssavirus_rabies virus","Equus_caballus",1,1,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2011,"Moldova","Rabies","Lyssavirus_rabies virus","Felis_silvestris",5,5,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2011,"Moldova","Rabies","Lyssavirus_rabies virus","Sus_scrofa",2,2,0,0,"ungulate",130,167.350387596899,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.0167,5016971963.99766,1405.12775851339
2011,"Mongolia","Rabies","Lyssavirus_rabies virus","Ovis_aries",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,47.9129,5425553314.52209,2035.04865855188
2011,"Mongolia","Equine influenza","Influenzavirus A_h3n8","Equus_caballus",75208,40,0,0,"ungulate",4,121.933333333333,2,"virus","Orthomyxoviridae",0,0,0,0,1498,1279,47.9129,5425553314.52209,2035.04865855188
2011,"Montenegro","Rabies","Lyssavirus_rabies virus","Canis_lupus",1,1,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.4602,3708614506.256,6005.67862647742
2011,"Montenegro","Rabies","Lyssavirus_rabies virus","Capra_hircus",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,42.4602,3708614506.256,6005.67862647742
2011,"Morocco","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",823,321,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,33.9905,84288169464.8615,2636.06789082004
2011,"Morocco","Rabies","Lyssavirus_rabies virus","Capra_hircus",4,4,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2011,"Morocco","Rabies","Lyssavirus_rabies virus","Ovis_aries",11,11,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.9905,84288169464.8615,2636.06789082004
2011,"Mozambique","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",7,0,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,-25.9664,10156372650.4214,438.656111941066
2011,"Mozambique","Heartwater","Ehrlichia_ruminantium","Bos_taurus",15,7,0,0,"ungulate",10,99.8666666666667,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-25.9664,10156372650.4214,438.656111941066
2011,"Mozambique","Heartwater","Ehrlichia_ruminantium","Capra_hircus",6,5,0,0,"ungulate",10,95.2888888888889,6,"bacteria","Rickettsiaceae",1,0,0,0,1112,966,-25.9664,10156372650.4214,438.656111941066
2011,"Mozambique","Rabies","Lyssavirus_rabies virus","Canis_lupus",3,3,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-25.9664,10156372650.4214,438.656111941066
2011,"Mozambique","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",73,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,-25.9664,10156372650.4214,438.656111941066
2011,"Mozambique","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",22,3,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,-25.9664,10156372650.4214,438.656111941066
2011,"Myanmar","Anthrax","Bacillus_anthracis","Bos_taurus",771,771,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Brucella abortus","Brucella_abortus","Bos_taurus",6,0,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Echinococcosis","Echinococcus_granulosus","Canis_lupus",5,0,0,0,"carnivore",22,140.266666666667,5,"helminth","Taeniidae",0,0,0,0,27139,11567,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",203,4,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Rabies","Lyssavirus_rabies virus","Canis_lupus",7,7,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Bos_taurus",3,0,0,0,"ungulate",18,118.388235294118,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Equus_caballus",76,0,0,0,"ungulate",18,173.2,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Surra (Trypanosoma evansi)","Trypanosoma_evansi","Canis_lupus",22,0,0,0,"carnivore",18,167.364705882353,5,"protozoa","Trypanosomatidae",1,0,0,0,2677,2358,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",31,0,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Bovine anaplasmosis","Anaplasma_marginale","Equus_caballus",1,0,0,0,"ungulate",19,170.611111111111,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",799,781,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,21.914,32136982645.7309,625.284616566637
2011,"Myanmar","Haemorrhagic septicaemia","Pasteurella_multocida","Bubalus_bubalis",76,55,0,0,"ungulate",28,119.925925925926,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,21.914,32136982645.7309,625.284616566637
